Root_ID	Top_in_out_region	Verified_NT_type
720575941612052653	AL	acetylcholine
720575941612053094	HTCT	acetylcholine
720575941612054374	T2_MESONM	acetylcholine
720575941612056284	LO.LOP	acetylcholine
720575941612059868	LO.LOP	acetylcholine
720575941612060006	T3_METANM.ANM	gaba
720575941612065510	ME	glutamate
720575941612065894	T1_PRONM	acetylcholine
720575941612066534	ME	glutamate
720575941612068710	T3_METANM	acetylcholine
720575941612068828	ME	acetylcholine_dopamine_nitric_oxide
720575941612072412	ME.LOP	acetylcholine
720575941612074925	AL	acetylcholine
720575941612075622	T3_METANM.T2_MESONM	gaba
720575941612076646	T2_MESONM	gaba
720575941612078300	LO.LOP	acetylcholine
720575941612097811	T3_METANM	gaba
720575941612097894	ME	histamine
720575941612101862	MB_CA.MB_PED	acetylcholine
720575941612107181	LOP.PLP	acetylcholine
720575941612109532	T3_METANM	acetylcholine
720575941612110694	ME	acetylcholine
720575941612115373	MB_CA.MB_ML	acetylcholine
720575941612125542	ME	acetylcholine
720575941612127452	ME.LOP	acetylcholine
720575941612139693	ME.LOP	acetylcholine
720575941612140262	MB_CA	acetylcholine
720575941612141286	NO_CONS	glutamate
720575941612174044	INTTCT.T1_PRONM	gaba
720575941612188589	T3_METANM	gaba
720575941612195046	ME	gaba
720575941612197734	WTCT	glutamate
720575941612201645	AL	acetylcholine
720575941612203996	T2_MESONM	acetylcholine
720575941612205926	AL	acetylcholine
720575941612213350	LH.SMP	acetylcholine
720575941612225299	MB_CA.MB_PED	acetylcholine
720575941612228454	AL	acetylcholine
720575941612233901	AL.LH	gaba
720575941612234854	ME.LO	acetylcholine
720575941612252636	LO.LOP	acetylcholine
720575941612260013	ME.LO	acetylcholine
720575941612271974	WED	acetylcholine
720575941612272230	MB_CA.MB_PED	acetylcholine
720575941612274150	AL	acetylcholine
720575941612278630	T3_METANM.INTTCT	gaba
720575941612284892	T2_MESONM	acetylcholine
720575941612298726	AL	acetylcholine
720575941612305325	SMP	acetylcholine
720575941612311981	T1_PRONM.GNG	acetylcholine
720575941612312237	ME	glutamate
720575941612316435	ANM.NO_CONS	acetylcholine
720575941612317357	AL	acetylcholine
720575941612317916	T2_MESONM	acetylcholine
720575941612326675	LTCT.WTCT	acetylcholine
720575941612327644	T3_METANM	acetylcholine
720575941612329133	FB	acetylcholine_serotonin
720575941612333414	ME	glutamate
720575941612333587	AL.LH	gaba
720575941612334438	IPS.ME	acetylcholine
720575941612348380	T3_MVAC	acetylcholine
720575941612367789	T1_PRONM	acetylcholine
720575941612389222	ME	glutamate
720575941612390163	AVLP	gaba
720575941612398044	MB_CA.MB_PED	acetylcholine
720575941612399836	MB_CA.MB_ML	acetylcholine
720575941612412947	ME	acetylcholine
720575941612415763	ME	acetylcholine
720575941612416275	ME	acetylcholine
720575941612417043	T1_PRONM	acetylcholine
720575941612417299	ME	acetylcholine
720575941612443411	LO.LOP	acetylcholine
720575941612444435	ME.LOP	acetylcholine
720575941612451091	LO.LOP	acetylcholine
720575941612452838	T3_METANM	acetylcholine
720575941612455676	T1_PRONM	acetylcholine
720575941612462332	T1_PRONM	acetylcholine
720575941612462566	ME	acetylcholine
720575941612468710	T2_MESONM.VES	gaba
720575941612474086	T1_PRONM	gaba
720575941612479251	LO.LOP	acetylcholine
720575941612489133	LOP	acetylcholine
720575941612489369	T1_PRONM	gaba
720575941612499676	AL	acetylcholine
720575941612503571	ME	gaba
720575941612503827	ME	gaba
720575941612512102	AL	acetylcholine
720575941612513299	ME	glutamate
720575941612517529	T1_PRONM	acetylcholine
720575941612518502	AL	acetylcholine
720575941612530073	WTCT	acetylcholine
720575941612532444	AL	acetylcholine
720575941612545811	ME.LOP	acetylcholine
720575941612551132	T3_METANM	acetylcholine
720575941612559891	ME	gaba_nitric_oxide
720575941612568985	T3_METANM	glutamate
720575941612569261	LOP.LAL	acetylcholine
720575941612574361	T3_METANM	gaba
720575941612575917	AL	acetylcholine
720575941612579993	T3_METANM	glutamate
720575941612583955	ME	acetylcholine
720575941612589075	ME	glutamate
720575941612593069	NTCT.LAL	acetylcholine
720575941612595219	ME.LOP	acetylcholine
720575941612595353	T2_MESONM	gaba
720575941612599449	INTTCT.HTCT	gaba
720575941612601107	ME.LOP	acetylcholine
720575941612605715	ME	acetylcholine
720575941612610457	T1_PRONM	acetylcholine
720575941612611548	MB_CA.MB_ML	acetylcholine
720575941612612966	SPS.ME	octopamine
720575941612614163	ME	gaba
720575941612616412	MB_CA	acetylcholine
720575941612617881	T1_PRONM	gaba
720575941612619417	T1_PRONM	acetylcholine
720575941612631827	LO.LOP	acetylcholine
720575941612632595	ME.NO_CONS	acetylcholine
720575941612638054	T3_METANM	gaba
720575941612641555	ME.LO	acetylcholine
720575941612645340	MB_CA.MB_VL	acetylcholine
720575941612646502	LH.SMP	acetylcholine
720575941612650003	ME	glutamate
720575941612662169	T2_MESONM	acetylcholine
720575941612669715	LO.LOP	acetylcholine
720575941612670172	LH.SMP	acetylcholine
720575941612672870	LTCT.T2_MESONM	gaba
720575941612675859	ME.LOP	acetylcholine
720575941612686509	ME	glutamate
720575941612687635	ME	glutamate
720575941612691558	ME	acetylcholine
720575941612695213	T2_MESONM.LTCT	acetylcholine
720575941612696934	WTCT	acetylcholine
720575941612703708	MB_CA.MB_PED	acetylcholine
720575941612705043	LO.LOP	acetylcholine
720575941612723629	T3_METANM	acetylcholine
720575941612742573	T3_METANM	acetylcholine
720575941612743955	ME	acetylcholine
720575941612776723	ME	acetylcholine
720575941612790035	T3_METANM	gaba
720575941612799251	HTCT.NTCT	gaba
720575941612824284	ME.LO	acetylcholine
720575941612851731	ME	acetylcholine
720575941612862995	ME.LO	glutamate
720575941612863251	ME.LO	acetylcholine
720575941612879379	ME.LO	acetylcholine
720575941612903955	ME	glutamate
720575941612911324	MB_CA	acetylcholine
720575941612923801	LO	gaba
720575941612927251	LO.LOP	acetylcholine
720575941612932060	ME	acetylcholine
720575941612935187	ME.LOP	acetylcholine
720575941612947987	ME.NO_CONS	glutamate
720575941612961555	ME	gaba_nitric_oxide
720575941612965139	ME	glutamate
720575941612969747	ME	glutamate
720575941612980243	LO.LOP	acetylcholine
720575941612982425	IPS.LAL	gaba
720575941612985875	ME.LO	acetylcholine
720575941612987411	ME	gaba_nitric_oxide
720575941612989459	ME	gaba_nitric_oxide
720575941613017619	LO.LOP	acetylcholine
720575941613033491	ME	acetylcholine_nitric_oxide
720575941613047772	MB_CA	acetylcholine
720575941613057555	ME.LOP	acetylcholine
720575941613057756	ME	acetylcholine
720575941613059091	LO.LOP	acetylcholine
720575941613061852	ME	glutamate
720575941613064924	ME	acetylcholine_dopamine_nitric_oxide
720575941613065180	ME.NO_CONS	acetylcholine
720575941613073628	LOP	acetylcholine
720575941613076377	FB	acetylcholine
720575941613082588	ME	glutamate
720575941613094931	ME.LO	acetylcholine
720575941613096857	WED	acetylcholine
720575941613099027	ME	gaba_nitric_oxide
720575941613100563	ME.LO	acetylcholine
720575941613109523	LO	acetylcholine
720575941613114332	ME	acetylcholine
720575941613158876	ME	acetylcholine
720575941613163795	ME.LO	acetylcholine
720575941613165977	EB	gaba
720575941613168604	ME	gaba
720575941613172755	ME	gaba_nitric_oxide
720575941613173011	MB_CA.MB_PED	acetylcholine
720575941613193491	MB_CA	acetylcholine
720575941613207571	ME.LO	glutamate
720575941613211033	LO	acetylcholine
720575941613232659	T1_PRONM	acetylcholine
720575941613233171	NTCT.HTCT	gaba
720575941613245459	T3_METANM	glutamate
720575941613245593	INTTCT.GNG	acetylcholine
720575941613252627	T1_PRONM	gaba
720575941613255577	MB_CA.NO_CONS	acetylcholine
720575941613256211	HTCT	acetylcholine
720575941613262233	MB_VL	acetylcholine
720575941613270425	T1_PRONM	acetylcholine
720575941613271548	T1_PRONM	acetylcholine
720575941613289747	ME.LO	acetylcholine
720575941613296147	MB_CA.UNASSIGNED	acetylcholine
720575941613299219	MB_CA.MB_PED	acetylcholine
720575941613322003	NTCT	glutamate
720575941613344409	MB_CA.MB_VL	acetylcholine
720575941613356252	AVLP	gaba
720575941613365212	IPS	gaba
720575941613367260	WTCT	gaba
720575941613369363	T1_PRONM	gaba
720575941613373404	EB	acetylcholine
720575941613374172	T2_MESONM	glutamate
720575941613376988	MB_CA.NO_CONS	acetylcholine
720575941613397267	T3_METANM	acetylcholine
720575941613406172	LO.LOP	acetylcholine
720575941613406483	T3_METANM	acetylcholine
720575941613411548	T1_PRONM	acetylcholine
720575941613411737	MB_CA.MB_ML	acetylcholine
720575941613412316	T1_PRONM	gaba
720575941613420185	ME	acetylcholine
720575941613427475	MB_CA.MB_ML	acetylcholine
720575941613428956	T3_METANM	acetylcholine
720575941613432339	MB_CA.MB_PED	acetylcholine
720575941613433308	T3_METANM	gaba
720575941613437916	T1_PRONM	glutamate
720575941613439385	LH.SLP	acetylcholine
720575941613439897	ME.LOP	acetylcholine
720575941613440732	ME	acetylcholine
720575941613443481	ME.LOP	acetylcholine
720575941613448668	T2_MESONM	gaba
720575941613452441	LO.LOP	acetylcholine
720575941613452697	ME.LOP	acetylcholine
720575941613453465	LO.LOP	acetylcholine
720575941613453977	LO.LOP	acetylcholine
720575941613455068	T2_MESONM.LTCT	acetylcholine
720575941613457628	HTCT	glutamate
720575941613458396	T2_MESONM	acetylcholine
720575941613458652	T1_PRONM	acetylcholine
720575941613459164	T3_METANM.T2_MESONM	acetylcholine
720575941613459865	ME	acetylcholine
720575941613461468	T1_PRONM	acetylcholine
720575941613461657	ME.LOP	acetylcholine
720575941613462035	NO_CONS.T1_MVAC	acetylcholine
720575941613463004	ME	acetylcholine
720575941613469916	T3_METANM.GNG	gaba
720575941613477017	LOP.PLP	acetylcholine
720575941613478553	LOP	glutamate
720575941613479699	AL	acetylcholine
720575941613480601	ME.LOP	acetylcholine
720575941613490585	ME	glutamate
720575941613498899	LH	glutamate
720575941613509529	ME.LOP	acetylcholine
720575941613520915	MB_CA.NO_CONS	acetylcholine
720575941613522908	AL.LH	gaba
720575941613523353	ME	acetylcholine
720575941613524377	LO.LOP	acetylcholine
720575941613526169	ME.LOP	acetylcholine
720575941613540572	T1_MVAC.AVLP	acetylcholine
720575941613549721	ME	gaba
720575941613561308	CRE.FB	glutamate
720575941613577369	LO.PVLP	acetylcholine
720575941613592595	ICL.MB_PED	acetylcholine
720575941613595545	FB	acetylcholine
720575941613602067	MB_CA.MB_ML	acetylcholine
720575941613613276	ME	histamine
720575941613645209	ME	acetylcholine
720575941613649049	LOP.UNASSIGNED	acetylcholine
720575941613650707	MB_CA.MB_ML	acetylcholine
720575941613652633	ME.LO	glutamate
720575941613653468	NO_CONS.LH	glutamate
720575941613655260	LH.SLP	acetylcholine
720575941613669529	ME	glutamate
720575941613671900	LH.SLP	acetylcholine
720575941613673436	ME.NO_CONS	gaba
720575941613673625	LOP	acetylcholine
720575941613674393	LO.NO_CONS	acetylcholine
720575941613675417	LO.UNASSIGNED	acetylcholine
720575941613679123	ME.LO	acetylcholine
720575941613681884	AL	acetylcholine
720575941613695385	ME.LOP	acetylcholine
720575941613700828	ME	glutamate
720575941613702108	ME	glutamate
720575941613707417	ME	glutamate
720575941613709465	ME.LOP	acetylcholine
720575941613721753	ME.LOP	acetylcholine
720575941613723801	ME.LOP	acetylcholine
720575941613725337	LO.LOP	acetylcholine
720575941613727385	ME	glutamate
720575941613729177	LOP	acetylcholine
720575941613735577	ME	acetylcholine
720575941613739161	ME.NO_CONS	gaba
720575941613743513	LO.LOP	acetylcholine
720575941613750425	LOP	glutamate
720575941613755033	ME	glutamate
720575941613762969	ME	acetylcholine
720575941613770259	T3_MVAC.AVLP	gaba
720575941613771795	ME	gaba_nitric_oxide
720575941613788703	T1_PRONM	acetylcholine
720575941613803228	LOP.PLP	acetylcholine
720575941613804563	ME	acetylcholine
720575941613805465	LO.LOP	acetylcholine
720575941613806099	ME	acetylcholine_dopamine_nitric_oxide
720575941613813523	NO_CONS.ME	acetylcholine
720575941613839257	ME.LO	acetylcholine
720575941613847315	ME	acetylcholine_dopamine_nitric_oxide
720575941613848473	T2_MVAC.UNASSIGNED	acetylcholine
720575941613896345	ME	acetylcholine
720575941613897881	ME	acetylcholine
720575941613927955	ME.LO	acetylcholine
720575941613929881	ME	acetylcholine
720575941613940889	ME	acetylcholine
720575941613941724	ME	gaba
720575941613960345	ME	gaba_nitric_oxide
720575941613961235	ME.LOP	acetylcholine
720575941613968537	ME.LO	glutamate
720575941613979923	ME	acetylcholine
720575941613985945	LO.LOP	acetylcholine
720575941613987804	ME.LO	acetylcholine
720575941613990108	T1_PRONM	gaba
720575941613994905	ME.LOP	acetylcholine
720575941614007827	ME	glutamate
720575941614008339	ME	acetylcholine_dopamine_nitric_oxide
720575941614009497	ME.LOP	acetylcholine
720575941614011868	NTCT.LAL	acetylcholine
720575941614015385	ME	acetylcholine
720575941614021651	LOP.ME	acetylcholine
720575941614023321	LO.LOP	acetylcholine
720575941614028563	ME	gaba_nitric_oxide
720575941614032147	ME.LO	acetylcholine
720575941614036121	ME	acetylcholine_dopamine_nitric_oxide
720575941614046739	ME	gaba_nitric_oxide
720575941614052627	ME	acetylcholine
720575941614055577	ME	gaba_nitric_oxide
720575941614056601	ME	gaba_nitric_oxide
720575941614070169	LO.LOP	acetylcholine
720575941614097305	LOP	acetylcholine
720575941614117785	ME	acetylcholine
720575941614161049	ME.NO_CONS	gaba_nitric_oxide
720575941614171155	ME.LO	acetylcholine
720575941614172435	ME.LO	acetylcholine
720575941614179737	ME.NO_CONS	gaba_nitric_oxide
720575941614191123	ME	acetylcholine
720575941614199315	ME	glutamate
720575941614215443	AL	acetylcholine
720575941614221721	MB_CA.MB_PED	acetylcholine
720575941614224915	LOP.LO	acetylcholine
720575941614245017	LO.LOP	acetylcholine
720575941614247443	T3_METANM	acetylcholine
720575941614254867	T3_METANM	acetylcholine
720575941614255001	MB_CA.MB_VL	acetylcholine
720575941614257171	T2_MESONM	acetylcholine
720575941614257939	T2_MESONM.INTTCT	gaba
720575941614260755	T3_METANM	gaba
720575941614264083	T3_METANM	gaba
720575941614265363	INTTCT.T1_PRONM	acetylcholine
720575941614265753	T3_METANM	gaba
720575941614268947	T1_MVAC	gaba
720575941614272153	T2_MESONM	gaba
720575941614273043	T1_PRONM	gaba
720575941614273689	HTCT	acetylcholine
720575941614275481	T2_MESONM	gaba
720575941614282393	T1_PRONM	acetylcholine
720575941614289561	NO_CONS.T1_MVAC	acetylcholine
720575941614296339	WTCT	glutamate
720575941614301593	T2_MESONM	glutamate
720575941614309395	INTTCT	gaba
720575941614319257	ME	acetylcholine
720575941614320025	T2_MESONM	gaba
720575941614323865	T3_METANM	gaba
720575941614329363	ME	acetylcholine_dopamine_nitric_oxide
720575941614331155	ME	acetylcholine
720575941614336019	LO	glutamate
720575941614340627	ME	glutamate
720575941614352659	AL	acetylcholine
720575941614352915	ME	acetylcholine
720575941614353427	PLP	acetylcholine
720575941614364057	T3_METANM	acetylcholine
720575941614377881	T3_METANM	gaba
720575941614379283	AL	acetylcholine
720575941614381331	SLP	glutamate
720575941614383769	T1_PRONM	gaba
720575941614385817	WTCT	acetylcholine
720575941614413209	MB_VL	acetylcholine
720575941614417305	MB_CA.MB_PED	acetylcholine
720575941614419097	MB_CA.NO_CONS	acetylcholine
720575941614433945	T1_PRONM	gaba
720575941614441747	AMMC.WED	acetylcholine
720575941614451609	AL	acetylcholine
720575941614454547	AVLP	gaba
720575941614474649	AL	acetylcholine
720575941614478489	T2_MESONM	gaba
720575941614500883	NO_CONS.AL	acetylcholine
720575941614508697	MB_CA	acetylcholine
720575941614524947	WED.PLP	gaba
720575941614539283	AVLP	acetylcholine
720575941614560531	MB_CA	acetylcholine
720575941614572563	NO_CONS.AL	acetylcholine
720575941614608915	T3_METANM.INTTCT	acetylcholine
720575941614629139	MB_CA	acetylcholine
720575941614634905	LOP.PLP	acetylcholine
720575941614648985	LO.PVLP	acetylcholine
720575941614668051	ME	gaba
720575941614698709	WTCT	gaba
720575941614723481	ME	acetylcholine
720575941614736341	T2_MESONM	acetylcholine
720575941614737877	WTCT.HTCT	acetylcholine
720575941614746643	LOP.ME	glutamate
720575941614756821	T1_PRONM	acetylcholine
720575941614777875	AL	acetylcholine
720575941614779605	INTTCT.HTCT	gaba
720575941614802329	MB_CA.MB_ML	acetylcholine
720575941614802389	NTCT.WTCT	gaba
720575941614825881	ME	glutamate
720575941614833817	ME.PLP	acetylcholine
720575941614838035	SAD.WED	gaba
720575941614841045	T2_MVAC	acetylcholine
720575941614846165	T2_MESONM	gaba
720575941614848409	ME	glutamate
720575941614850517	HTCT	gaba
720575941614862745	ME.LO	acetylcholine
720575941614867097	ME	acetylcholine_dopamine_nitric_oxide
720575941614874325	WTCT	acetylcholine
720575941614877397	INTTCT	gaba
720575941614882713	ME	acetylcholine
720575941614891221	INTTCT.HTCT	gaba
720575941614891795	IPS.ME	tyramine
720575941614894037	T2_MESONM.INTTCT	acetylcholine
720575941614906387	LAL.T3_METANM	acetylcholine
720575941614913555	T1_PRONM.ANM	gaba
720575941614918041	AL	acetylcholine
720575941614919893	WTCT	acetylcholine
720575941614920917	ANM	glutamate
720575941614922905	ME	glutamate
720575941614944665	MB_CA.NO_CONS	acetylcholine
720575941614962329	ME	acetylcholine_dopamine_nitric_oxide
720575941614962585	ME	acetylcholine
720575941614967193	ME	gaba_nitric_oxide
720575941614968985	ME	gaba_nitric_oxide
720575941614971801	ME	gaba_nitric_oxide
720575941614996889	ME	gaba
720575941615034581	MB_CA.MB_ML	acetylcholine
720575941615080345	ME	acetylcholine
720575941615081113	ME	glutamate
720575941615098777	ME.LO	acetylcholine
720575941615113113	ME	acetylcholine
720575941615117209	ME	acetylcholine
720575941615231897	AL	acetylcholine
720575941615255193	T1_PRONM	acetylcholine
720575941615255705	T3_METANM.T1_PRONM	acetylcholine
720575941615255961	T3_METANM	gaba
720575941615262873	ANM	acetylcholine
720575941615266005	MB_CA.MB_ML	acetylcholine
720575941615284889	HTCT	glutamate
720575941615292825	T1_PRONM.T2_MESONM	gaba
720575941615294105	T3_METANM	acetylcholine
720575941615297945	ANM	acetylcholine
720575941615299481	T3_METANM	gaba
720575941615300249	T3_METANM.ANM	acetylcholine
720575941615306709	ME.LOP	acetylcholine
720575941615345621	FB.NO_CONS	acetylcholine
720575941615362773	MB_CA.MB_VL	acetylcholine
720575941615379097	MB_CA.MB_VL	acetylcholine
720575941615386009	AL	acetylcholine
720575941615409817	T3_METANM.AVLP	acetylcholine
720575941615414169	AL	acetylcholine
720575941615459225	VES	acetylcholine
720575941615505365	ME.LOP	acetylcholine
720575941615507865	LO	acetylcholine
720575941615507925	INTTCT.GNG	acetylcholine
720575941615519385	MB_CA.MB_VL	acetylcholine
720575941615528661	INTTCT.LTCT	gaba
720575941615539609	AL	acetylcholine
720575941615539865	AL	acetylcholine
720575941615624917	ME.LO	acetylcholine
720575941615627989	ME.LO	acetylcholine
720575941615631317	ME	glutamate
720575941615633109	LO.LOP	acetylcholine
720575941615638741	ME	glutamate
720575941615638997	ME.LOP	acetylcholine
720575941615645141	LO.LOP	acetylcholine
720575941615645909	LO.LOP	acetylcholine
720575941615648213	LO.LOP	acetylcholine
720575941615656149	LOP	glutamate
720575941615667925	LO.LOP	acetylcholine
720575941615671253	ME	acetylcholine
720575941615675349	ME.LOP	acetylcholine
720575941615679897	ME.LO	acetylcholine
720575941615683481	ME.LO	acetylcholine
720575941615697049	LO	acetylcholine
720575941615701717	LOP.IPS	acetylcholine
720575941615719893	LO.LOP	acetylcholine
720575941615720917	ME	glutamate
720575941615742421	ME.LOP	acetylcholine
720575941615744213	ME	acetylcholine
720575941615754709	ME.UNASSIGNED	acetylcholine
720575941615777493	ME.LOP	acetylcholine
720575941615793621	LO.LOP	acetylcholine
720575941615798741	ME	acetylcholine
720575941615805397	ME	acetylcholine
720575941615827669	ME	acetylcholine
720575941615829205	ME	acetylcholine
720575941615836629	ME.LOP	acetylcholine
720575941615849429	ME.LO	acetylcholine
720575941615859609	ME.LO	acetylcholine
720575941615871189	LO.LOP	acetylcholine
720575941615874517	ME.LOP	acetylcholine
720575941615902933	ME.LOP	acetylcholine
720575941615904469	ME.LOP	acetylcholine
720575941615910869	LO.LOP	acetylcholine
720575941615923669	ME	acetylcholine
720575941615930581	ME.LOP	acetylcholine
720575941615938005	LO.LOP	acetylcholine
720575941615970773	LOP.PLP	acetylcholine
720575941616015573	ME	glutamate
720575941616098005	ME.LO	acetylcholine
720575941616107477	MB_CA.MB_PED	acetylcholine
720575941616126165	ME	glutamate
720575941616126677	ME.LO	acetylcholine
720575941616131797	ME.LOP	acetylcholine
720575941616134101	ME	glutamate
720575941616144853	ME.LOP	acetylcholine
720575941616183509	NO_CONS.ME	gaba_nitric_oxide
720575941616194773	ME	acetylcholine
720575941616200661	ME.LOP	acetylcholine
720575941616201941	ME.LO	acetylcholine
720575941616203221	ME.LOP	acetylcholine
720575941616204245	ME.LO	acetylcholine
720575941616253141	LO.LOP	acetylcholine
720575941616253397	LO.LOP	acetylcholine
720575941616283349	ME.LOP	acetylcholine
720575941616303573	LO.LOP	acetylcholine
720575941616314325	ME.LOP	acetylcholine
720575941616329685	NTCT	glutamate
720575941616355797	MB_CA.MB_ML	acetylcholine
720575941616402133	HTCT	acetylcholine
720575941616403925	T1_PRONM	gaba
720575941616410325	T1_PRONM	acetylcholine
720575941616418261	T2_MESONM	gaba
720575941616420053	HTCT	acetylcholine
720575941616430549	T1_PRONM	gaba
720575941616442837	T3_METANM	acetylcholine
720575941616453845	MB_CA.MB_VL	acetylcholine
720575941616467157	MB_CA.MB_PED	acetylcholine
720575941616467669	T3_METANM	gaba
720575941616469461	WTCT.HTCT	acetylcholine
720575941616476373	FB	acetylcholine
720575941616493013	T1_PRONM	acetylcholine
720575941616497621	T3_METANM	acetylcholine
720575941616501205	T3_METANM.T1_PRONM	gaba
720575941616528085	T2_MESONM	gaba
720575941616531157	NTCT.HTCT	gaba
720575941616532437	T1_PRONM	gaba
720575941616556245	HTCT	gaba
720575941616557781	AMNP.T3_METANM	acetylcholine
720575941616577493	T1_PRONM	acetylcholine
720575941616580053	T1_PRONM	acetylcholine
720575941616624853	MB_CA.MB_VL	acetylcholine
720575941616682709	AL	acetylcholine
720575941616698837	T1_PRONM	gaba
720575941616730837	AL	acetylcholine
720575941616775893	T2_MESONM	acetylcholine
720575941616816085	WED	gaba
720575941616844245	PLP.PVLP	gaba
720575941616872661	SCL.MB_PED	acetylcholine
720575941616913621	ME.LO	acetylcholine
720575941616953301	MB_CA.MB_VL	acetylcholine
720575941616956885	MB_CA	acetylcholine
720575941617037013	ME	acetylcholine
720575941617063551	NTCT	acetylcholine
720575941617078399	T2_MESONM	gaba
720575941617091285	ME	gaba_nitric_oxide
720575941617108949	ME	gaba
720575941617144789	ME	glutamate
720575941617165269	ME	glutamate
720575941617168597	LOP	acetylcholine
720575941617169023	T2_MESONM	acetylcholine
720575941617170047	T1_PRONM	gaba
720575941617170389	ME.LOP	acetylcholine
720575941617190527	WTCT	gaba
720575941617210069	MB_CA	acetylcholine
720575941617211093	MB_CA.MB_PED	acetylcholine
720575941617237717	ME	glutamate
720575941617237887	T3_METANM	gaba
720575941617239423	HTCT	gaba
720575941617248469	ME	gaba_nitric_oxide
720575941617250431	T2_MESONM	acetylcholine
720575941617254613	ME.LO	acetylcholine
720575941617257343	T2_MESONM	acetylcholine
720575941617264341	ME	acetylcholine_dopamine_nitric_oxide
720575941617266047	T2_MESONM	glutamate
720575941617268351	T2_MESONM	gaba
720575941617281151	T1_PRONM.T1_MVAC	gaba
720575941617286271	T1_PRONM	gaba
720575941617289855	NTCT	glutamate
720575941617316991	T3_METANM	glutamate
720575941617317503	T3_METANM	gaba
720575941617325695	T3_METANM	acetylcholine
720575941617332437	MB_CA.MB_ML	acetylcholine
720575941617379541	ME	glutamate
720575941617473749	ME.LO	acetylcholine
720575941617500629	ME.LO	acetylcholine
720575941617530837	MB_CA	acetylcholine
720575941617573845	T2_MESONM	acetylcholine
720575941617579477	T3_METANM	gaba
720575941617586389	T3_METANM	acetylcholine
720575941617597653	T3_METANM	acetylcholine
720575941617610111	GNG	gaba
720575941617623765	ME	glutamate
720575941617629397	ME	gaba_nitric_oxide
720575941617642965	UNASSIGNED.GNG	acetylcholine
720575941617688789	SAD.WED	acetylcholine
720575941617748476	T1_PRONM	gaba
720575941617780351	LO.PLP	acetylcholine
720575941617780437	AL	gaba
720575941617813375	EB	gaba
720575941617820373	T3_MVAC	acetylcholine
720575941617823701	ME.NO_CONS	gaba
720575941617854421	ME	glutamate
720575941617882751	T1_PRONM	gaba
720575941617887103	T3_METANM	glutamate
720575941617908095	MB_CA.MB_VL	acetylcholine
720575941617918677	AL	acetylcholine
720575941617948543	ME	acetylcholine
720575941617959893	T3_METANM	gaba
720575941617966207	ME	acetylcholine
720575941617966719	ME	acetylcholine
720575941617987455	ME	gaba_nitric_oxide
720575941617988479	ME.LOP	acetylcholine
720575941617991551	ME	acetylcholine
720575941618005631	LO.LOP	acetylcholine
720575941618008447	WTCT	acetylcholine
720575941618011519	ME.LOP	acetylcholine
720575941618019029	ME	glutamate
720575941618019199	ME.LOP	acetylcholine
720575941618024917	ME	gaba_nitric_oxide
720575941618026965	ME	acetylcholine
720575941618029439	ME	gaba
720575941618034047	ME.LOP	acetylcholine
720575941618045055	ME	glutamate
720575941618048639	ME.NO_CONS	glutamate
720575941618058197	T2_MESONM.LTCT	gaba
720575941618062037	ME	gaba_nitric_oxide
720575941618062975	ME	glutamate
720575941618093183	ME.LOP	acetylcholine
720575941618110591	LO.LOP	acetylcholine
720575941618165887	LO.LOP	acetylcholine
720575941618198143	ME.LOP	acetylcholine
720575941618229631	ME.LOP	acetylcholine
720575941618231167	ME.LOP	acetylcholine
720575941618233215	ME.LOP	acetylcholine
720575941618253695	NO_CONS.ME	gaba
720575941618259839	ME	glutamate
720575941618268031	ME.LOP	acetylcholine
720575941618271615	ME.LOP	acetylcholine
720575941618288255	LOP.PLP	acetylcholine
720575941618288511	LOP	glutamate
720575941618295167	ME	gaba
720575941618370431	ME	acetylcholine
720575941618373759	T2_MESONM	acetylcholine
720575941618401919	ME	acetylcholine
720575941618406015	T3_MVAC	gaba
720575941618411647	MB_CA	acetylcholine
720575941618447999	MB_CA	acetylcholine
720575941618456703	HTCT.WTCT	gaba
720575941618470271	ME.NO_CONS	glutamate
720575941618471039	ME	acetylcholine
720575941618471807	ME	glutamate
720575941618477695	ME	gaba_nitric_oxide
720575941618477951	ME.LO	acetylcholine
720575941618483583	ME.LO	acetylcholine
720575941618486399	LOP.PLP	acetylcholine
720575941618496639	ME	gaba_nitric_oxide
720575941618507903	ME	glutamate
720575941618511743	ME	gaba
720575941618525055	ME.LO	acetylcholine
720575941618527871	ME.LO	acetylcholine
720575941618530431	ME.LOP	acetylcholine
720575941618541951	ME.LO	acetylcholine
720575941618553215	ME	acetylcholine_dopamine_nitric_oxide
720575941618561151	ME	acetylcholine
720575941618571391	ME.LO	acetylcholine
720575941618573439	ME	acetylcholine
720575941618583167	ME.NO_CONS	gaba_nitric_oxide
720575941618584703	ME.LO	acetylcholine
720575941618598015	ME.LOP	acetylcholine
720575941618599807	ME	gaba_nitric_oxide
720575941618628223	LO.LOP	acetylcholine
720575941618637439	T1_MVAC.AVLP	acetylcholine
720575941618643839	LO.LOP	acetylcholine
720575941618701439	ME	gaba_nitric_oxide
720575941618704255	ME.LOP	acetylcholine
720575941618706047	LO.LOP	acetylcholine
720575941618719871	ME.LOP	acetylcholine
720575941618722687	ME	gaba_nitric_oxide
720575941618727039	ME.LOP	acetylcholine
720575941618770047	ME.LOP	acetylcholine
720575941618783871	MB_CA.MB_PED	acetylcholine
