neuron1	neuron2	score
720575941506273118	720575940619681950	0.715341
720575941472661290	720575940622217025	0.766129
720575941528306104	720575940617064716	0.732285
720575941473087072	720575940633992147	0.742032
720575941496870881	720575940608038921	0.772069
720575941645079240	720575940640454051	0.74176
720575941428986872	720575940632484492	0.753354
720575941574594664	720575940621041573	0.72463
720575941508366096	720575940611838050	0.74713
720575941595089189	720575940604081836	0.766821
720575941721185338	720575940604351078	0.773516
720575941567598962	720575940630334586	0.759813
720575941563912599	720575940621101141	0.73634
720575941428865784	720575940625302474	0.77336
720575941504043836	720575940621709505	0.691801
720575941563013218	720575940636144752	0.760425
720575941595769895	720575940621744731	0.777723
720575941470192605	720575940631694098	0.755002
720575941563394967	720575940628243867	0.773648
720575941592735958	720575940627327625	0.712885
720575941686431500	720575940628912388	0.760141
720575941625810233	720575940632763987	0.700484
720575941569800954	720575940643188384	0.72773
720575941637030261	720575940620356116	0.741141
720575941494030023	720575940622694069	0.725903
720575941474213947	720575940613822445	0.715073
720575941439588699	720575940622647773	0.747704
720575941558479375	720575940619646191	0.756878
720575941552052634	720575940611141529	0.727204
720575941412383124	720575940611787493	0.796973
720575941624101002	720575940630914863	0.756381
720575941639723893	720575940630028560	0.781703
720575941543630621	720575940635117167	0.753232
720575941414386972	720575940617914329	0.757231
720575941645256609	720575940628995884	0.77337
720575941475615041	720575940638465443	0.752544
720575941402241827	720575940622939836	0.713615
720575941460153488	720575940612580977	0.727482
720575941703735514	720575940635273824	0.712554
720575941686550134	720575940633137951	0.739743
720575941393155588	720575940625185772	0.738655
720575941611793129	720575940617266722	0.741644
720575941459775046	720575940630358528	0.692991
720575941591878028	720575940621987199	0.760056
720575941642101074	720575940631301829	0.719963
720575941475101482	720575940609137500	0.727925
720575941590451767	720575940618135769	0.751365
720575941519869656	720575940633324627	0.720728
720575941467615709	720575940644355351	0.756497
720575941598026944	720575940622076952	0.733856
720575941490765621	720575940633685459	0.74829
720575941438184533	720575940627480092	0.724984
720575941428988335	720575940626450378	0.706149
720575941659068752	720575940631659461	0.744826
720575941567603826	720575940621816333	0.793146
720575941480926850	720575940623636979	0.724244
720575941547476148	720575940624683620	0.757125
720575941504197180	720575940621625204	0.728226
720575941569785082	720575940623360124	0.765836
720575941551956763	720575940630466346	0.751906
720575941560113679	720575940629263888	0.742031
720575941513667331	720575940631870824	0.753297
720575941438828050	720575940618924379	0.717596
720575941453167529	720575940604070078	0.723929
720575941460205968	720575940621126791	0.732933
720575941518600364	720575940608156034	0.732613
720575941547793981	720575940617319766	0.74857
720575941553247367	720575940625011017	0.730836
720575941496228219	720575940615686715	0.71481
720575941535727843	720575940638354665	0.707552
720575941425643092	720575940618056404	0.763286
720575941668229875	720575940624966076	0.755329
720575941598552732	720575940618184139	0.71617
720575941506316348	720575940622345215	0.742328
720575941572755977	720575940627529274	0.737132
720575941435115662	720575940607924098	0.801636
720575941511704908	720575940610311025	0.714743
720575941575886223	720575940630377580	0.729053
720575941571783752	720575940620512261	0.728229
720575941552215962	720575940621108719	0.738742
720575941593543976	720575940627179270	0.738711
720575941497705890	720575940630603514	0.736474
720575941650917873	720575940622204808	0.784329
720575941689214070	720575940626767612	0.721505
720575941651491857	720575940631176310	0.754461
720575941542565212	720575940628688104	0.755179
720575941543188229	720575940653527969	0.676542
720575941554286619	720575940611772514	0.716924
720575941434819616	720575940637954877	0.71378
720575941446466580	720575940629012012	0.741684
720575941535734506	720575940627889033	0.739723
720575941574606696	720575940643740452	0.730553
720575941469552759	720575940632356127	0.691482
720575941576065384	720575940616721921	0.698548
720575941521247411	720575940615944337	0.757078
720575941439706319	720575940638492506	0.791655
720575941534754136	720575940620984411	0.723696
720575941652096277	720575940623145963	0.715337
720575941525765030	720575940621391971	0.724742
720575941404804976	720575940638352547	0.705606
720575941593766507	720575940633062564	0.715222
720575941669232039	720575940630675326	0.792181
720575941576460889	720575940616981312	0.736509
720575941656536344	720575940625471101	0.72377
720575941643279304	720575940613261795	0.744738
720575941533487282	720575940622204808	0.782808
720575941638523167	720575940631511127	0.712672
720575941433372814	720575940626593411	0.72101
720575941524709709	720575940635351447	0.75427
720575941516622995	720575940616141324	0.715628
720575941550043647	720575940622066666	0.721274
720575941475575105	720575940630476410	0.703086
720575941652907225	720575940615732383	0.788099
720575941451277946	720575940616992454	0.743857
720575941581872249	720575940621164148	0.752551
720575941524717389	720575940638623710	0.760372
720575941504234149	720575940628778773	0.757502
720575941439352031	720575940637208206	0.741652
720575941562990343	720575940623648013	0.724275
720575941569083892	720575940619646191	0.735827
720575941652331793	720575940621073243	0.727405
720575941604504054	720575940607635913	0.719476
720575941524725325	720575940627100176	0.764363
720575941533032536	720575940618717611	0.728515
720575941583012191	720575940610397845	0.770626
720575941482576323	720575940610230852	0.737319
720575941652915161	720575940623208269	0.724509
720575941412372369	720575940624834121	0.690259
720575941581864057	720575940617051293	0.715519
720575941496953929	720575940629411781	0.717241
720575941652887257	720575940633163437	0.794078
720575941464775766	720575940653527969	0.717252
720575941516721324	720575940624566453	0.71558
720575941408273070	720575940636539108	0.746178
720575941477229873	720575940647253795	0.784159
720575941623894218	720575940618090433	0.738688
720575941565858151	720575940631342843	0.707977
720575941487096838	720575940609980611	0.730294
720575941651917845	720575940608867339	0.752989
720575941540720669	720575940609933010	0.691635
720575941668662771	720575940618116569	0.723888
720575941408753326	720575940644702112	0.731536
720575941628411449	720575940625056266	0.732167
720575941571205704	720575940633498976	0.718198
720575941496873289	720575940622024957	0.772609
720575941474965297	720575940617345846	0.727216
720575941475525185	720575940626941928	0.741554
720575941572041630	720575940611787493	0.782725
720575941552505627	720575940616406239	0.75849
720575941540854045	720575940615856267	0.753202
720575941524630603	720575940641096144	0.722159
720575941578689369	720575940619726507	0.748087
720575941525841945	720575940619288198	0.719929
720575941667722417	720575940614349535	0.729906
720575941437291327	720575940618844501	0.743793
720575941534248280	720575940620473072	0.714077
720575941440416341	720575940621396115	0.772004
720575941511421650	720575940626872932	0.720807
720575941526862617	720575940621116807	0.717932
720575941595410215	720575940639209956	0.707724
720575941500370059	720575940640053045	0.777012
720575941632601324	720575940616984588	0.7388
720575941626115786	720575940635847775	0.787305
720575941477146161	720575940618153105	0.715876
720575941439761375	720575940603250860	0.743216
720575941643752530	720575940620742164	0.747817
720575941574222518	720575940622584069	0.750768
720575941575056015	720575940627278340	0.749762
720575941638963573	720575940613302169	0.724021
720575941569750516	720575940608098261	0.73719
720575941499161673	720575940628038808	0.717073
720575941612334438	720575940619286848	0.758746
720575941556381668	720575940621619627	0.737229
720575941414030737	720575940625959667	0.765189
720575941442283471	720575940627277754	0.752857
720575941639204469	720575940631985349	0.747207
720575941483994042	720575940640163773	0.764045
720575941495121278	720575940623072013	0.720101
720575941408909615	720575940619787678	0.765497
720575941609509706	720575940615451042	0.779953
720575941703418586	720575940624537578	0.749753
720575941535743169	720575940637551461	0.804643
720575941572467209	720575940633070732	0.824767
720575941505910853	720575940611213810	0.803501
720575941653761809	720575940635102320	0.722631
720575941518325164	720575940634290913	0.710116
720575941477930403	720575940643157796	0.76841
720575941589067148	720575940626690853	0.727902
720575941569679866	720575940625703923	0.754012
720575941537905613	720575940621796973	0.795889
720575941644049825	720575940626690853	0.787385
720575941519900014	720575940628357714	0.736804
720575941416598044	720575940632915281	0.722816
720575941553970055	720575940615013939	0.750787
720575941555327489	720575940642897293	0.733172
720575941540443996	720575940612160917	0.741252
720575941406558382	720575940626390078	0.744217
720575941485059394	720575940624359241	0.775893
720575941467210262	720575940614303441	0.779571
720575941593805169	720575940634930969	0.709486
720575941610117222	720575940632632972	0.727269
720575941645118664	720575940613119897	0.731698
720575941596571072	720575940622368694	0.788911
720575941539366386	720575940630878519	0.748509
720575941459646916	720575940640454051	0.783851
720575941570409374	720575940632876708	0.739284
720575941529295051	720575940627529274	0.721386
720575941685434351	720575940621744731	0.763698
720575941631378914	720575940605300145	0.574406
720575941506913559	720575940622368694	0.764729
720575941531191499	720575940630334586	0.769834
720575941534221594	720575940628777371	0.780454
720575941623630588	720575940646884131	0.737075
720575941410484847	720575940618693917	0.769318
720575941645391009	720575940633163437	0.777979
720575941502395586	720575940630878519	0.779564
720575941402513776	720575940640112445	0.717634
720575941626483099	720575940606764734	0.800573
720575941508927442	720575940604081836	0.762989
720575941513433187	720575940615075326	0.72669
720575941586666206	720575940626822233	0.773516
720575941574543208	720575940615533730	0.775425
720575941603366585	720575940614982184	0.744644
720575941494105287	720575940616352953	0.681892
720575941462310032	720575940622668671	0.767259
720575941624781706	720575940615114914	0.699142
720575941649827093	720575940625769530	0.748859
720575941475443252	720575940611863928	0.761843
720575941464136973	720575940631180599	0.732251
720575941527377945	720575940631584876	0.734443
720575941467101782	720575940625525740	0.750444
720575941614891795	720575940625525740	0.732555
720575941516256346	720575940649577337	0.719646
720575941645330849	720575940637078106	0.744616
720575941590714878	720575940639165247	0.735314
720575941547071849	720575940615451042	0.762349
720575941593918827	720575940631292667	0.738094
720575941430194135	720575940630721150	0.797879
720575941529254276	720575940608367746	0.755327
720575941554247652	720575940603011808	0.775598
720575941459807888	720575940605829065	0.772128
720575941545280948	720575940643325069	0.783388
720575941476969281	720575940625972879	0.762632
720575941471823712	720575940622757247	0.79145
720575941497546658	720575940619011749	0.7745
720575941528256422	720575940640659800	0.75092
720575941352533552	720575940623464150	0.768869
720575941599842345	720575940616138123	0.748647
720575941527938214	720575940610913177	0.748072
720575941575065609	720575940625450680	0.724559
720575941566972775	720575940632426002	0.73046
720575941508332560	720575940625033998	0.725913
720575941483980474	720575940648342905	0.718709
720575941546915516	720575940625675010	0.75267
720575941524693506	720575940628721607	0.728705
720575941454629869	720575940618940096	0.773013
720575941566036782	720575940619452795	0.762191
720575941572635805	720575940622668671	0.780211
720575941540485245	720575940647528500	0.71469
720575941584073694	720575940618029627	0.719787
720575941669118375	720575940625675010	0.743926
720575941478755690	720575940618660765	0.717097
720575941481489594	720575940628657975	0.754257
720575941532974002	720575940634166242	0.702366
720575941554313755	720575940645913367	0.712392
720575941519841902	720575940619053873	0.741045
720575941574813597	720575940628744721	0.745701
720575941536277441	720575940627486236	0.777112
720575941593082919	720575940630416175	0.745395
720575941506336862	720575940626051086	0.735828
720575941497669794	720575940622620961	0.744238
720575941437380415	720575940623804307	0.772453
720575941485637126	720575940626288661	0.718212
720575941595592817	720575940618833624	0.710842
720575941450758727	720575940656144801	0.759354
720575941390723076	720575940616580255	0.751093
720575941507227717	720575940616263436	0.763015
720575941613117081	720575940633113937	0.761789
720575941552704318	720575940630969939	0.767968
720575941591374443	720575940626288661	0.773859
720575941516604844	720575940636118452	0.731249
720575941569918708	720575940636118452	0.752334
720575941643824210	720575940616365535	0.740752
720575941495210183	720575940616580255	0.79446
720575941559188013	720575940622757247	0.770043
720575941544234940	720575940609745777	0.725063
720575941513951052	720575940607969289	0.759128
720575941456538864	720575940643325069	0.793193
720575941469953501	720575940630721150	0.790999
720575941392986884	720575940610390746	0.76606
720575941555283201	720575940619056088	0.773811
720575941554924801	720575940632316205	0.755955
720575941431223215	720575940622669567	0.7509
720575941471793419	720575940610390746	0.776424
720575941565792407	720575940619056088	0.739521
720575941585735134	720575940635520489	0.7122
720575941524634443	720575940625380169	0.737396
720575941504039845	720575940624359241	0.780469
720575941596844421	720575940621961257	0.756252
720575941594094187	720575940627782025	0.659078
720575941487116098	720575940623877475	0.735262
720575941458017862	720575940613155225	0.752989
720575941593644651	720575940623943404	0.737219
720575941448356942	720575940621084352	0.785861
720575941532817125	720575940625065963	0.703151
720575941451083433	720575940618401445	0.70575
720575941428107604	720575940625025680	0.727836
720575941656840272	720575940621171828	0.715962
720575941489042382	720575940624412222	0.753408
720575941461949892	720575940630204098	0.742567
720575941507388695	720575940622018698	0.750473
720575941480815555	720575940628565391	0.72572
720575941529244036	720575940612896485	0.743029
720575941489145550	720575940623368629	0.734493
720575941464808022	720575940621228992	0.726096
720575941561229480	720575940606258110	0.789661
720575941576558425	720575940622089057	0.734487
720575941411270767	720575940628788552	0.769206
720575941617906559	720575940621535809	0.759093
720575941536588570	720575940618860081	0.733188
720575941552028955	720575940617019905	0.770793
720575941439819349	720575940628188751	0.728452
720575941526759780	720575940622619018	0.740411
720575941640569119	720575940618056404	0.751179
720575941495485312	720575940609428178	0.720864
720575941410505583	720575940606352050	0.784523
720575941480984003	720575940622319913	0.753361
720575941489614567	720575940631833431	0.752474
720575941458982355	720575940618968512	0.727861
720575941459823174	720575940614402966	0.747089
720575941565178471	720575940608067029	0.746057
720575941427987284	720575940618566657	0.759207
720575941513598467	720575940624855479	0.689226
720575941496138951	720575940616474625	0.734146
720575941488640713	720575940611787493	0.757084
720575941471712523	720575940622497791	0.738765
720575941505019973	720575940619685803	0.715482
720575941507805569	720575940618566657	0.752735
720575941414095505	720575940632005195	0.723565
720575941448582749	720575940626821182	0.809339
720575941439456603	720575940637136454	0.713002
720575941496912865	720575940621608363	0.744502
720575941623915931	720575940623429645	0.781244
720575941603354297	720575940621962219	0.758204
720575941467687133	720575940621563757	0.708223
720575941459870534	720575940626542985	0.776266
720575941525726374	720575940650937078	0.707754
720575941590763660	720575940628499582	0.761167
720575941626786186	720575940648664708	0.760829
720575941512630348	720575940605173705	0.731141
720575941409079723	720575940627100176	0.737451
720575941451224142	720575940631589284	0.717754
720575941557275684	720575940620490093	0.75672
720575941535779555	720575940635667607	0.788251
720575941526972749	720575940615111611	0.703951
720575941505898812	720575940628238479	0.762795
720575941569817202	720575940637558589	0.726929
720575941464811350	720575940613337041	0.745281
720575941459611076	720575940633397146	0.713368
720575941447606709	720575940622419480	0.727109
720575941554202395	720575940618940096	0.743127
720575941591554667	720575940627295844	0.735978
720575941431331832	720575940628545406	0.772358
720575941574663272	720575940606443442	0.698625
720575941533243826	720575940633351322	0.733949
720575941430025943	720575940623714584	0.701787
720575941541990236	720575940623125491	0.746222
720575941533763338	720575940620238576	0.763153
720575941504861207	720575940625702380	0.783255
720575941624041098	720575940611564506	0.732407
720575941525678502	720575940618090433	0.713116
720575941730458155	720575940611282611	0.705124
720575941461728708	720575940620473072	0.742589
720575941723012666	720575940621563757	0.728438
720575941506407553	720575940623543309	0.763814
720575941479785411	720575940615856267	0.75615
720575941504864023	720575940624540734	0.715547
720575941535280818	720575940616406239	0.738028
720575941471696992	720575940635957872	0.736962
720575941432548311	720575940614232231	0.738443
720575941629064418	720575940630538362	0.761723
720575941452410951	720575940626462184	0.735135
720575941572177160	720575940629378883	0.737068
720575941457779526	720575940618789798	0.76441
720575941609669706	720575940619252718	0.727459
720575941555444481	720575940627519619	0.709024
720575941554151707	720575940627709287	0.728489
720575941452817715	720575940625891472	0.772456
720575941525316685	720575940619395494	0.705736
720575941513625347	720575940606649265	0.75092
720575941463745037	720575940623736103	0.711242
720575941571278408	720575940627287482	0.714276
720575941506197026	720575940631233581	0.752783
720575941511694924	720575940624373577	0.709928
720575941680594621	720575940629729787	0.732861
720575941594570117	720575940625154181	0.741949
720575941481588221	720575940625056266	0.762188
720575941450419805	720575940605928066	0.72437
720575941618420351	720575940627100176	0.742889
720575941450270813	720575940623326443	0.719696
720575941543403037	720575940637673798	0.771892
720575941447543477	720575940617315189	0.775656
720575941412288657	720575940606257074	0.742711
720575941429068425	720575940613005791	0.753158
720575941663360892	720575940616533275	0.710816
720575941549976609	720575940604903298	0.690142
720575941614372115	720575940627836354	0.746376
720575941460503622	720575940611905331	0.729429
720575941552862014	720575940623383432	0.709415
720575941666736371	720575940619059438	0.737724
720575941575248137	720575940617645115	0.72346
720575941438149461	720575940648704900	0.735531
720575941436923922	720575940619395494	0.714026
720575941563199912	720575940621969249	0.776706
720575941527347737	720575940633580384	0.743376
720575941480296160	720575940626311882	0.612857
720575941639106847	720575940611134833	0.753861
720575941469436683	720575940629996741	0.737748
720575941476786974	720575940626187602	0.756265
720575941533526915	720575940615111611	0.712243
720575941650554865	720575940624111763	0.727599
720575941722774074	720575940626916936	0.746236
720575941569342452	720575940622570278	0.72749
720575941519132343	720575940633246399	0.744826
720575941508437794	720575940630851036	0.706714
720575941572396808	720575940623208269	0.737207
720575941645350049	720575940614907601	0.720537
720575941555006035	720575940614572742	0.738791
720575941414126737	720575940627663515	0.735879
720575941596379781	720575940617266722	0.748432
720575941585726598	720575940606649265	0.756107
720575941629691618	720575940615109782	0.71474
720575941507510551	720575940625934973	0.749152
720575941579680889	720575940618160273	0.766795
720575941531350659	720575940616159026	0.702376
720575941473226555	720575940650937078	0.720309
720575941485417026	720575940615462587	0.743087
720575941533262053	720575940609667538	0.719563
720575941439842111	720575940630824822	0.740635
720575941508274192	720575940620903551	0.743631
720575941414723988	720575940611423411	0.732582
720575941536408586	720575940624021325	0.710087
720575941688655116	720575940639042648	0.758256
720575941519673304	720575940628050569	0.739743
720575941652578801	720575940616083345	0.732966
720575941626459756	720575940637553897	0.701147
720575941511832273	720575940630404664	0.731985
720575941534671794	720575940615801430	0.729467
720575941560419822	720575940626605200	0.73017
720575941475677470	720575940612854378	0.718204
720575941626198939	720575940627836354	0.734124
720575941491166665	720575940629753807	0.752751
720575941471732576	720575940602483424	0.718577
720575941479748431	720575940614124354	0.699631
720575941594954454	720575940622958059	0.758336
720575941652092689	720575940616295541	0.774775
720575941595187926	720575940623743256	0.713933
720575941556809764	720575940615759170	0.718248
720575941475023902	720575940623368629	0.764788
720575941510080528	720575940622251135	0.72226
720575941630852805	720575940611252394	0.707812
720575941633454533	720575940619495547	0.696921
720575941644399480	720575940615759170	0.756821
720575941573295759	720575940627016069	0.698123
720575941391204758	720575940612192730	0.804319
720575941589308812	720575940653527969	0.721027
720575941544211049	720575940618341410	0.707535
720575941572489886	720575940636332143	0.751141
720575941406525102	720575940612946686	0.738579
720575941540756765	720575940639649614	0.688011
720575941392728068	720575940638126755	0.709351
720575941429578488	720575940608038921	0.768766
720575941437193535	720575940622066666	0.709298
720575941619382655	720575940606257074	0.745911
720575941623772362	720575940653527969	0.730881
720575941440875711	720575940609488738	0.722155
720575941663051064	720575940617973204	0.698261
720575941466974038	720575940640112445	0.758176
720575941660209208	720575940621843376	0.715361
720575941510284754	720575940614341938	0.743259
720575941668189427	720575940635073431	0.755024
720575941598584617	720575940603338156	0.73651
720575941583859846	720575940618751552	0.72508
720575941583862406	720575940625185772	0.707233
720575941499060193	720575940624176056	0.738986
720575941525386340	720575940630675326	0.697154
720575941505119301	720575940603338156	0.71688
720575941469718848	720575940623086874	0.768136
720575941497089664	720575940626767612	0.70614
720575941629996780	720575940606871819	0.742718
720575941476477802	720575940641928693	0.73415
720575941469729088	720575940627782025	0.732199
720575941669297575	720575940609893330	0.693481
720575941562131090	720575940604351078	0.756489
720575941622336252	720575940631301829	0.673593
720575941687880716	720575940620044086	0.750718
720575941556370468	720575940617088473	0.712368
720575941504778775	720575940625185772	0.711043
720575941537729256	720575940630914863	0.728063
720575941620279935	720575940634803612	0.721471
720575941449745786	720575940627800849	0.726395
720575941550373694	720575940619272980	0.716562
720575941555165092	720575940616293259	0.75505
720575941583759494	720575940609166148	0.696209
720575941503250923	720575940636539108	0.734382
720575941516603564	720575940640254323	0.694383
720575941593124203	720575940623230733	0.716235
720575941515581177	720575940622693414	0.801735
720575941654874068	720575940619249761	0.734202
720575941478613155	720575940628356883	0.720395
720575941451028393	720575940627899517	0.712266
720575941475364148	720575940626767612	0.702397
720575941533724865	720575940634930969	0.738946
720575941514281681	720575940631525583	0.7347
720575941642733176	720575940642197467	0.757585
720575941433291150	720575940645721111	0.726831
720575941663267196	720575940624412222	0.768646
720575941440457045	720575940626342666	0.712083
720575941447946589	720575940615025150	0.726095
720575941564470631	720575940625197547	0.685354
720575941593663595	720575940626607802	0.739194
720575941511028178	720575940630214526	0.69986
720575941507675671	720575940632853805	0.76056
720575941490511669	720575940634916453	0.748453
720575941533495683	720575940633397146	0.719105
720575941626079131	720575940627179270	0.755853
720575941490979785	720575940625471101	0.738313
720575941490818101	720575940623648013	0.731846
720575941506843230	720575940616727090	0.725522
720575941410652271	720575940623136243	0.745126
720575941451201193	720575940624998192	0.721776
720575941406320175	720575940613829388	0.721192
720575941508571486	720575940629378883	0.72946
720575941526175588	720575940626880912	0.797144
720575941721018426	720575940639866685	0.690969
720575941519077486	720575940613010837	0.773605
720575941528259494	720575940620200624	0.716252
720575941609992621	720575940625524455	0.712934
720575941629883884	720575940619368768	0.719955
720575941457820998	720575940626537468	0.789662
720575941658119192	720575940619676480	0.765385
720575941625946681	720575940627255811	0.74495
720575941485902288	720575940630131919	0.737455
720575941478658016	720575940621969249	0.742717
720575941643287240	720575940638822205	0.743969
720575941536867570	720575940627358961	0.731312
720575941526917453	720575940635090457	0.730742
720575941391402500	720575940612603176	0.746557
720575941656879696	720575940625343806	0.708008
720575941539159026	720575940619676480	0.734126
720575941472059147	720575940629674809	0.741757
720575941494660992	720575940645877527	0.733052
720575941467580438	720575940629135607	0.72521
720575941533797507	720575940614837877	0.732481
720575941567343098	720575940608369859	0.714633
720575941476393066	720575940623208269	0.710567
720575941678953661	720575940614837877	0.740601
720575941544943365	720575940607167580	0.71203
720575941495354055	720575940619367105	0.742922
720575941533054386	720575940616397791	0.754647
720575941390795012	720575940623435239	0.702867
720575941540671005	720575940625943165	0.737638
720575941527766968	720575940630692456	0.756075
720575941598604073	720575940624285261	0.694767
720575941607805293	720575940630595706	0.74535
720575941491321776	720575940625056266	0.731171
720575941499804066	720575940632424147	0.763906
720575941562999303	720575940605572064	0.7736
720575941466928150	720575940627827599	0.662559
720575941515581795	720575940632946477	0.758657
720575941569772658	720575940639235135	0.752752
720575941410665583	720575940627448472	0.712673
720575941591479692	720575940627337060	0.735256
720575941516794796	720575940621632646	0.783518
720575941556091172	720575940613822445	0.713426
720575941549964543	720575940648328580	0.755052
720575941631068576	720575940646978595	0.687484
720575941554564891	720575940620982192	0.726621
720575941660296760	720575940626258746	0.758735
720575941515209107	720575940618704689	0.771294
720575941463152528	720575940617763046	0.74423
720575941593929835	720575940630883599	0.717534
720575941723564858	720575940615944337	0.747819
720575941474886186	720575940633967842	0.741352
720575941643015329	720575940630478892	0.738415
720575941547258401	720575940636118452	0.757408
720575941476730398	720575940630063160	0.714514
720575941501649291	720575940620634021	0.715452
720575941570368500	720575940636118452	0.744649
720575941701010394	720575940630799810	0.780426
720575941519400364	720575940630478892	0.724361
720575941609705449	720575940622982588	0.727681
720575941479900290	720575940626319050	0.763492
720575941656387096	720575940624579530	0.719491
720575941431822584	720575940630705256	0.719016
720575941439909343	720575940636344683	0.706654
720575941458925215	720575940642534363	0.664001
720575941584320095	720575940629505283	0.684471
720575941545154740	720575940627602565	0.772129
720575941428945583	720575940622066666	0.733029
720575941652469781	720575940611951090	0.718337
720575941474955057	720575940619857054	0.7609
720575941565935662	720575940620356116	0.696141
720575941565933358	720575940640454051	0.770503
720575941628346425	720575940624473904	0.706225
720575941433324686	720575940616014239	0.758749
720575941408887470	720575940605945778	0.764572
720575941514605459	720575940635949236	0.734111
720575941564517223	720575940632632972	0.676028
720575941445802772	720575940633354835	0.677557
720575941484268541	720575940618029627	0.703264
720575941627604518	720575940644918472	0.735579
720575941429631663	720575940605444809	0.742304
720575941430155223	720575940620741973	0.72738
720575941589510711	720575940636282431	0.739833
720575941511801420	720575940619059438	0.740597
720575941575206408	720575940611397166	0.734689
720575941464822870	720575940625031769	0.727052
720575941491365296	720575940639608441	0.72295
720575941430169815	720575940636344683	0.734071
720575941461908493	720575940624320514	0.718546
720575941615659221	720575940616459330	0.786868
720575941690911384	720575940642534363	0.721326
720575941506384769	720575940628232585	0.738293
720575941549945343	720575940621215659	0.743457
720575941488650185	720575940613336287	0.71165
720575941611720681	720575940640368859	0.721919
720575941565905454	720575940613033470	0.711715
720575941470800247	720575940605024386	0.729727
720575941544177852	720575940626311882	0.753581
720575941476829470	720575940619309632	0.699686
720575941438338322	720575940622217025	0.741985
720575941641473381	720575940621126791	0.729723
720575941703571418	720575940632961376	0.738411
720575941483147005	720575940612318101	0.703866
720575941688389494	720575940624478602	0.758086
720575941488931893	720575940629047340	0.727309
720575941488361781	720575940640454051	0.755259
720575941561155496	720575940611951090	0.722606
720575941412395668	720575940631252524	0.760097
720575941506800162	720575940618353099	0.742878
720575941487093968	720575940636800654	0.728099
720575941652841945	720575940629751043	0.741621
720575941476402026	720575940639220806	0.726813
720575941610962762	720575940626214568	0.740364
720575941486699330	720575940632638108	0.753603
720575941504142908	720575940627927930	0.708504
720575941615750553	720575940624114884	0.79848
720575941441142975	720575940616159026	0.71179
720575941553379667	720575940630787383	0.749895
720575941496184443	720575940611424947	0.712335
720575941446474772	720575940639336765	0.708451
720575941437307455	720575940630334586	0.749063
720575941557512740	720575940612318101	0.727903
720575941562981127	720575940639444601	0.755966
720575941559254317	720575940620750463	0.734081
720575941476365105	720575940621961257	0.700314
720575941516427257	720575940619452795	0.763203
720575941481637562	720575940638252004	0.753774
720575941471369792	720575940615698578	0.735919
720575941667798705	720575940624359241	0.775324
720575941513558737	720575940626756100	0.708939
720575941480491488	720575940623084109	0.67765
720575941663806588	720575940619592768	0.72298
720575941439399359	720575940635334830	0.735501
720575941525627558	720575940622273259	0.748553
720575941457702470	720575940605266818	0.732361
720575941496848865	720575940619642747	0.738258
720575941478092609	720575940618200024	0.708377
720575941580310353	720575940644145956	0.740048
720575941526153316	720575940616417090	0.778783
720575941473177403	720575940642197467	0.782091
720575941481655631	720575940638864080	0.711951
720575941604417982	720575940628499459	0.6886
720575941445750036	720575940641018320	0.714537
720575941569727988	720575940646752052	0.491587
720575941655544537	720575940642224629	0.723222
720575941564475239	720575940632813599	0.723753
720575941472678698	720575940630878519	0.785146
720575941593161256	720575940629016364	0.747546
720575941461680653	720575940635459440	0.734293
720575941437431519	720575940621709505	0.758433
720575941605537645	720575940626756100	0.733059
720575941488243664	720575940615006248	0.755231
720575941625866553	720575940615698578	0.776788
720575941408893358	720575940630720382	0.755369
720575941542069084	720575940638252004	0.761604
720575941540315996	720575940622441087	0.757516
720575941508111489	720575940640856152	0.727753
720575941566004327	720575940631255100	0.725481
720575941558586148	720575940631793183	0.726866
720575941577601361	720575940633989044	0.72097
720575941554591771	720575940624181700	0.716126
720575941496941025	720575940604081836	0.761521
720575941352778032	720575940637366350	0.740689
720575941460185744	720575940630611767	0.718111
720575941514165836	720575940632853805	0.760485
720575941595467303	720575940634166242	0.727908
720575941624652652	720575940616474625	0.745924
720575941486444866	720575940614829730	0.788987
720575941630892741	720575940626019868	0.727857
720575941645205112	720575940661296257	0.716013
720575941460256400	720575940639420742	0.739197
720575941653478868	720575940626019197	0.722562
720575941411044011	720575940620587435	0.752705
720575941507521303	720575940621346836	0.725925
720575941434065184	720575940630342135	0.718798
720575941575302665	720575940626811153	0.741325
720575941688333324	720575940626968146	0.736593
720575941567329018	720575940608174978	0.732624
720575941564481682	720575940630824822	0.73092
720575941477735233	720575940625161368	0.762541
720575941459230192	720575940618135769	0.716663
720575941456545520	720575940631620951	0.738065
720575941523509751	720575940624919079	0.731714
720575941691148763	720575940633995115	0.71169
720575941520085102	720575940614363363	0.734769
720575941549833249	720575940639383605	0.743691
720575941438152277	720575940622404376	0.752956
720575941579052121	720575940624931564	0.735302
720575941469342475	720575940661252737	0.749982
720575941401994275	720575940622301133	0.710783
720575941517260435	720575940631999685	0.731816
720575941526299650	720575940633967842	0.74487
720575941655386329	720575940628438427	0.726784
720575941560531059	720575940611530213	0.731924
720575941435627918	720575940627715721	0.709449
720575941592190504	720575940631058908	0.77488
720575941511514066	720575940637663918	0.777222
720575941549367924	720575940631973805	0.724514
720575941414660636	720575940621808922	0.710777
720575941585031263	720575940620958558	0.720437
720575941642073938	720575940628545406	0.777236
720575941624595196	720575940607924098	0.771976
720575941659290192	720575940644496288	0.723928
720575941550190397	720575940618715421	0.714749
